meta_analytical_study,studyid,lat,lon,experiment_type,crop,crop_type,water_management,rain,irr,n_fer,p_fer,k_fer,texture,sbd,sph,soc,stn,bph,btc,btn,brate,sbdc_mean,sbdc_sd,sbdc_n,sbdr_mean,sbdr_sd,sbdr_n,clayall,sandall,clay,sand,rain_scaled,irr_scaled,n_fer_scaled,p_fer_scaled,k_fer_scaled,sbd_scaled,sph_scaled,soc_scaled,stn_scaled,bph_scaled,btc_scaled,btn_scaled,brate_scaled,clay_scaled,sand_scaled
Wu22,1873,48.2,127,unknown,unknown,legumes,rainfed,46.10459843,225,150,100,80,clay loam,1.06,6.46666666666667,9.5,0.95,9.8,489.6,9.8,100,1.24,0.0847202597267813,,1.036,0.065999535217177,,33.63333333,26.5,33.63333333,26.5,-0.452110860672649,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,-0.913017411249786,0.124378504782973,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,3.74260042046242,1.03609943115939,-0.0133853683135804
Wu22,1874,48.2,127,unknown,unknown,legumes,rainfed,46.10459843,225,150,100,80,clay loam,1.06,6.46666666666667,9.5,0.95,9.8,489.6,9.8,25,1.24,0.0847202597267813,,1.1055,0.0704271102148544,,33.63333333,26.5,33.63333333,26.5,-0.452110860672649,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,-0.913017411249786,0.124378504782973,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.268713608552721,1.03609943115939,-0.0133853683135804
Wu22,1875,48.2,127,unknown,unknown,legumes,rainfed,46.10459843,225,150,100,80,clay loam,1.06,6.46666666666667,9.5,0.95,9.8,489.6,9.8,50,1.24,0.0847202597267813,,1.073,0.0683566614749333,,33.63333333,26.5,33.63333333,26.5,-0.452110860672649,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,-0.913017411249786,0.124378504782973,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,1.42667587918929,1.03609943115939,-0.0133853683135804
Wu22,1876,48.2,127,unknown,unknown,legumes,rainfed,46.10459843,225,150,100,80,clay loam,1.06,6.46666666666667,9.5,0.95,9.8,489.6,9.8,75,1.24,0.0847202597267813,,1.0405,0.0662862127350122,,33.63333333,26.5,33.63333333,26.5,-0.452110860672649,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,-0.913017411249786,0.124378504782973,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,2.58463814982586,1.03609943115939,-0.0133853683135804
Wu22,1877,48.2,127,unknown,unknown,legumes,rainfed,46.10459843,225,150,100,80,clay loam,1.06,6.46666666666667,9.5,0.95,9.8,489.6,9.8,100,1.24,0.0847202597267813,,1.008,0.0642157639950912,,33.63333333,26.5,33.63333333,26.5,-0.452110860672649,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,-0.913017411249786,0.124378504782973,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,3.74260042046242,1.03609943115939,-0.0133853683135804
Wu22,1837,45.7,126.6,unknown,unknown,legumes,rainfed,43.83592033,225,47,100,80,clay loam,1.02,5.93996316766667,9.5,0.95,9.8,489.6,9.8,0,1.22,0.0833538039247364,,1.247,0.0794415254978955,,27.78001842,20.83213628,27.78001842,20.83213628,-0.461768497319569,-0.116191829706852,-0.930488586762003,0.115519806874158,-0.209336408276515,-1.12545932608316,-0.28461153798115,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,0.195159192757866,-0.560361781996411
Wu22,1838,45.7,126.6,unknown,unknown,legumes,rainfed,43.83592033,225,47,100,80,clay loam,1.02,5.93996316766667,9.5,0.95,9.8,489.6,9.8,75,1.22,0.0833538039247364,,1.203,0.0766384564346177,,27.78001842,20.83213628,27.78001842,20.83213628,-0.461768497319569,-0.116191829706852,-0.930488586762003,0.115519806874158,-0.209336408276515,-1.12545932608316,-0.28461153798115,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,2.58463814982586,0.195159192757866,-0.560361781996411
Wu22,1839,45.7,126.6,unknown,unknown,legumes,rainfed,43.83592033,225,47,100,80,clay loam,1.02,5.93996316766667,9.5,0.95,9.8,489.6,9.8,0,1.22,0.0833538039247364,,1.247,0.0794415254978955,,27.78001842,20.83213628,27.78001842,20.83213628,-0.461768497319569,-0.116191829706852,-0.930488586762003,0.115519806874158,-0.209336408276515,-1.12545932608316,-0.28461153798115,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,0.195159192757866,-0.560361781996411
Wu22,1840,45.7,126.6,unknown,unknown,legumes,rainfed,43.83592033,225,47,100,80,clay loam,1.02,5.93996316766667,9.5,0.95,9.8,489.6,9.8,75,1.22,0.0833538039247364,,1.21,0.0770843992401392,,27.78001842,20.83213628,27.78001842,20.83213628,-0.461768497319569,-0.116191829706852,-0.930488586762003,0.115519806874158,-0.209336408276515,-1.12545932608316,-0.28461153798115,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,2.58463814982586,0.195159192757866,-0.560361781996411
Wu22,1841,45.7,126.6,unknown,unknown,legumes,rainfed,43.83592033,225,47,100,80,clay loam,1.02,5.93996316766667,9.5,0.95,9.8,489.6,9.8,0,1.22,0.0833538039247364,,1.247,0.0794415254978955,,27.78001842,20.83213628,27.78001842,20.83213628,-0.461768497319569,-0.116191829706852,-0.930488586762003,0.115519806874158,-0.209336408276515,-1.12545932608316,-0.28461153798115,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,0.195159192757866,-0.560361781996411
Wu22,1842,45.7,126.6,unknown,unknown,legumes,rainfed,43.83592033,225,47,100,80,clay loam,1.02,5.93996316766667,9.5,0.95,9.8,489.6,9.8,75,1.22,0.0833538039247364,,1.213,0.0772755175853627,,27.78001842,20.83213628,27.78001842,20.83213628,-0.461768497319569,-0.116191829706852,-0.930488586762003,0.115519806874158,-0.209336408276515,-1.12545932608316,-0.28461153798115,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,2.58463814982586,0.195159192757866,-0.560361781996411
Wu22,1843,45.7,126.6,unknown,unknown,legumes,rainfed,43.83592033,225,47,100,80,clay loam,1.02,5.93996316766667,9.5,0.95,9.8,489.6,9.8,0,1.22,0.0833538039247364,,1.247,0.0794415254978955,,27.78001842,20.83213628,27.78001842,20.83213628,-0.461768497319569,-0.116191829706852,-0.930488586762003,0.115519806874158,-0.209336408276515,-1.12545932608316,-0.28461153798115,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,0.195159192757866,-0.560361781996411
Wu22,1844,45.7,126.6,unknown,unknown,legumes,rainfed,43.83592033,225,47,100,80,clay loam,1.02,5.93996316766667,9.5,0.95,9.8,489.6,9.8,75,1.22,0.0833538039247364,,1.22,0.0777214603908841,,27.78001842,20.83213628,27.78001842,20.83213628,-0.461768497319569,-0.116191829706852,-0.930488586762003,0.115519806874158,-0.209336408276515,-1.12545932608316,-0.28461153798115,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,2.58463814982586,0.195159192757866,-0.560361781996411
Wu22,2108,35.3,107.9,unknown,unknown,grain,rainfed,44.91235707,225,225,100,80,loam,1.28,8.16666666666667,9.5,0.95,9.8,489.6,9.8,0,1.36,0.0929189945390504,,1.39,0.0885514999535483,,24.8,25.63333333,24.8,25.63333333,-0.457186165913313,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.255413120333759,1.44444391923166,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,-0.232977246010253,-0.097022916856304
Wu22,2109,35.3,107.9,unknown,unknown,grain,rainfed,44.91235707,225,225,100,80,loam,1.28,8.16666666666667,9.5,0.95,9.8,489.6,9.8,10,1.36,0.0929189945390504,,1.33,0.0847291330490786,,24.8,25.63333333,24.8,25.63333333,-0.457186165913313,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.255413120333759,1.44444391923166,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.42606375382922,-0.232977246010253,-0.097022916856304
Wu22,2110,35.3,107.9,unknown,unknown,grain,rainfed,44.91235707,225,225,100,80,loam,1.28,8.16666666666667,9.5,0.95,9.8,489.6,9.8,20,1.36,0.0929189945390504,,1.28,0.0815438272953538,,24.8,25.63333333,24.8,25.63333333,-0.457186165913313,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.255413120333759,1.44444391923166,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.0371211544254073,-0.232977246010253,-0.097022916856304
Wu22,2111,35.3,107.9,unknown,unknown,grain,rainfed,44.91235707,225,225,100,80,loam,1.28,8.16666666666667,9.5,0.95,9.8,489.6,9.8,30,1.36,0.0929189945390504,,1.27,0.0809067661446089,,24.8,25.63333333,24.8,25.63333333,-0.457186165913313,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.255413120333759,1.44444391923166,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.500306062680034,-0.232977246010253,-0.097022916856304
Wu22,2112,35.3,107.9,unknown,unknown,grain,rainfed,44.91235707,225,225,100,80,loam,1.28,8.16666666666667,9.5,0.95,9.8,489.6,9.8,0,1.36,0.0929189945390504,,1.36,0.0866403165013135,,24.8,25.63333333,24.8,25.63333333,-0.457186165913313,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.255413120333759,1.44444391923166,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,-0.232977246010253,-0.097022916856304
Wu22,2113,35.3,107.9,unknown,unknown,grain,rainfed,44.91235707,225,225,100,80,loam,1.28,8.16666666666667,9.5,0.95,9.8,489.6,9.8,20,1.36,0.0929189945390504,,1.32,0.0840920718983337,,24.8,25.63333333,24.8,25.63333333,-0.457186165913313,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.255413120333759,1.44444391923166,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.0371211544254073,-0.232977246010253,-0.097022916856304
Wu22,2114,35.3,107.9,unknown,unknown,grain,rainfed,44.91235707,225,225,100,80,loam,1.28,8.16666666666667,9.5,0.95,9.8,489.6,9.8,0,1.36,0.0929189945390504,,1.38,0.0879144388028034,,24.8,25.63333333,24.8,25.63333333,-0.457186165913313,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.255413120333759,1.44444391923166,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,-0.232977246010253,-0.097022916856304
Wu22,2115,35.3,107.9,unknown,unknown,grain,rainfed,44.91235707,225,225,100,80,loam,1.28,8.16666666666667,9.5,0.95,9.8,489.6,9.8,10,1.36,0.0929189945390504,,1.32,0.0840920718983337,,24.8,25.63333333,24.8,25.63333333,-0.457186165913313,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.255413120333759,1.44444391923166,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.42606375382922,-0.232977246010253,-0.097022916856304
Wu22,2116,35.3,107.9,unknown,unknown,grain,rainfed,44.91235707,225,225,100,80,loam,1.28,8.16666666666667,9.5,0.95,9.8,489.6,9.8,20,1.36,0.0929189945390504,,1.3,0.0828179495968437,,24.8,25.63333333,24.8,25.63333333,-0.457186165913313,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.255413120333759,1.44444391923166,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.0371211544254073,-0.232977246010253,-0.097022916856304
Wu22,2117,35.3,107.9,unknown,unknown,grain,rainfed,44.91235707,225,225,100,80,loam,1.28,8.16666666666667,9.5,0.95,9.8,489.6,9.8,30,1.36,0.0929189945390504,,1.27,0.0809067661446089,,24.8,25.63333333,24.8,25.63333333,-0.457186165913313,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.255413120333759,1.44444391923166,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.500306062680034,-0.232977246010253,-0.097022916856304
Wu22,2118,35.3,107.9,unknown,unknown,grain,rainfed,44.91235707,225,225,100,80,loam,1.28,8.16666666666667,9.5,0.95,9.8,489.6,9.8,0,1.36,0.0929189945390504,,1.33,0.0847291330490786,,24.8,25.63333333,24.8,25.63333333,-0.457186165913313,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.255413120333759,1.44444391923166,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,-0.232977246010253,-0.097022916856304
Wu22,2119,35.3,107.9,unknown,unknown,grain,rainfed,44.91235707,225,225,100,80,loam,1.28,8.16666666666667,9.5,0.95,9.8,489.6,9.8,20,1.36,0.0929189945390504,,1.29,0.0821808884460988,,24.8,25.63333333,24.8,25.63333333,-0.457186165913313,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.255413120333759,1.44444391923166,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.0371211544254073,-0.232977246010253,-0.097022916856304
Wu22,2094,35.3,107.9,unknown,unknown,grain,rainfed,44.91235707,225,225,100,80,loam,1.28,8.16666666666667,9.5,0.95,9.8,489.6,9.8,0,1.36,0.0929189945390504,,1.38,0.0879144388028034,,24.8,25.63333333,24.8,25.63333333,-0.457186165913313,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.255413120333759,1.44444391923166,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,-0.232977246010253,-0.097022916856304
Wu22,2095,35.3,107.9,unknown,unknown,grain,rainfed,44.91235707,225,225,100,80,loam,1.28,8.16666666666667,9.5,0.95,9.8,489.6,9.8,10,1.36,0.0929189945390504,,1.34,0.0853661941998236,,24.8,25.63333333,24.8,25.63333333,-0.457186165913313,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.255413120333759,1.44444391923166,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.42606375382922,-0.232977246010253,-0.097022916856304
Wu22,2096,35.3,107.9,unknown,unknown,grain,rainfed,44.91235707,225,225,100,80,loam,1.28,8.16666666666667,9.5,0.95,9.8,489.6,9.8,20,1.36,0.0929189945390504,,1.31,0.0834550107475887,,24.8,25.63333333,24.8,25.63333333,-0.457186165913313,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.255413120333759,1.44444391923166,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.0371211544254073,-0.232977246010253,-0.097022916856304
Wu22,2097,35.3,107.9,unknown,unknown,grain,rainfed,44.91235707,225,225,100,80,loam,1.28,8.16666666666667,9.5,0.95,9.8,489.6,9.8,30,1.36,0.0929189945390504,,1.27,0.0809067661446089,,24.8,25.63333333,24.8,25.63333333,-0.457186165913313,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.255413120333759,1.44444391923166,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.500306062680034,-0.232977246010253,-0.097022916856304
Wu22,2247,34.8,115,unknown,unknown,legumes,rainfed,58.41092059,225,150,100,80,loam,1.37,8.13333333333333,9.5,0.95,9.8,489.6,9.8,0,1.39,0.0949686782421177,,1.373,0.0874684959972819,,22.16666667,34.26666667,22.16666667,34.26666667,-0.399723530852157,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,0.733407428708846,1.41856028365423,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,-0.611305764528467,0.736135737219736
Wu22,2248,34.8,115,unknown,unknown,legumes,rainfed,58.41092059,225,150,100,80,loam,1.37,8.13333333333333,9.5,0.95,9.8,489.6,9.8,20,1.39,0.0949686782421177,,1.317,0.0839009535531102,,22.16666667,34.26666667,22.16666667,34.26666667,-0.399723530852157,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,0.733407428708846,1.41856028365423,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.0371211544254073,-0.611305764528467,0.736135737219736
Wu22,2249,34.8,115,unknown,unknown,legumes,rainfed,58.41092059,225,150,100,80,loam,1.37,8.13333333333333,9.5,0.95,9.8,489.6,9.8,40,1.39,0.0949686782421177,,1.232,0.0784859337717781,,22.16666667,34.26666667,22.16666667,34.26666667,-0.399723530852157,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,0.733407428708846,1.41856028365423,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.963490970934661,-0.611305764528467,0.736135737219736
Wu22,2250,34.8,115,unknown,unknown,legumes,rainfed,58.41092059,225,150,100,80,loam,1.37,8.13333333333333,9.5,0.95,9.8,489.6,9.8,60,1.39,0.0949686782421177,,1.209,0.0770206931250647,,22.16666667,34.26666667,22.16666667,34.26666667,-0.399723530852157,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,0.733407428708846,1.41856028365423,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,1.88986078744392,-0.611305764528467,0.736135737219736
Wu22,1880,39.9,116.4,unknown,unknown,grain,rainfed,39.54770195,225,465,100,80,silt loam,0.82,4.77487335366667,9.5,0.95,9.8,489.6,9.8,0,0.745138,0.0509099071712051,,0.7927,0.0504998374195523,,13.00202634,25.0710233,13.00202634,25.0710233,-0.480023204753244,-0.116191829706852,2.84456391810819,0.115519806874158,-0.209336408276515,-2.18766890025002,-1.18931434279753,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,-1.92798100624623,-0.15128856945165
Wu22,1881,39.9,116.4,unknown,unknown,grain,rainfed,39.54770195,225,465,100,80,silt loam,0.82,4.77487335366667,9.5,0.95,9.8,489.6,9.8,25,0.745044,0.0509034848289355,,0.7926,0.0504934668080449,,13.00202634,25.0710233,13.00202634,25.0710233,-0.480023204753244,-0.116191829706852,2.84456391810819,0.115519806874158,-0.209336408276515,-2.18766890025002,-1.18931434279753,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.268713608552721,-1.92798100624623,-0.15128856945165
Wu22,1882,39.9,116.4,unknown,unknown,grain,rainfed,39.54770195,225,465,100,80,silt loam,0.82,4.77487335366667,9.5,0.95,9.8,489.6,9.8,75,0.74824,0.0511218444661023,,0.796,0.0507100675992982,,13.00202634,25.0710233,13.00202634,25.0710233,-0.480023204753244,-0.116191829706852,2.84456391810819,0.115519806874158,-0.209336408276515,-2.18766890025002,-1.18931434279753,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,2.58463814982586,-1.92798100624623,-0.15128856945165
Wu22,1883,39.9,116.4,unknown,unknown,grain,rainfed,39.54770195,225,465,100,80,silt loam,0.82,4.77487335366667,9.5,0.95,9.8,489.6,9.8,125,0.748616,0.0511475338351807,,0.7964,0.050735550045328,,13.00202634,25.0710233,13.00202634,25.0710233,-0.480023204753244,-0.116191829706852,2.84456391810819,0.115519806874158,-0.209336408276515,-2.18766890025002,-1.18931434279753,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,4.90056269109899,-1.92798100624623,-0.15128856945165
Zhang23,1157,-17.1347,145.4281,field,maize,grain,rainfed,1032,225,150,100,80,sandy clay,1.34,6.3,9.5,0.95,9.8,489.6,9.8,10,0.75,0.0774226710983288,3,0.72,0.0743257642543957,3,37.06666667,47.23333333,37.06666667,47.23333333,3.74479109744683,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,0.574075992583817,-0.0050396731041536,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.42606375382922,1.5293631973919,1.98748213111425
Zhang23,1159,-17.1347,145.4281,field,maize,grain,rainfed,1032,225,150,100,80,sandy clay,1.32,6.3,9.5,0.95,9.8,489.6,9.8,27.5,0.75,0.0774226710983288,3,0.81,0.0836164847861951,3,37.06666667,47.23333333,37.06666667,47.23333333,3.74479109744683,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,0.467855035167131,-0.0050396731041536,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.384509835616378,1.5293631973919,1.98748213111425
